"atom_id","amendment_number","amendment_roman","section_number","parent_candidate_id","parent_source_segment_id","source_object_id","source_path","source_line_start","source_line_end","parent_decision","child_ordinal","child_count","source_excerpt","parent_source_text","source_exact","parent_context_required","context_scope","reconstruction_status","atomic_status","interpretation_status","mechanism_status","predicate_status","crosswalk_status"
"US-AM-ATOM-000086","20","XX","3","US-AM-ATOM-CAND-000033","US-AM-SEG-000087","CONST.AMENDMENT.20","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","502","502","SPLIT","1","4","If, at the time fixed for the beginning of the term of the President, the President elect shall have died, the Vice President elect shall become President","If, at the time fixed for the beginning of the term of the President, the President elect shall have died, the Vice President elect shall become President. If a President shall not have been chosen before the time fixed for the beginning of his term, or if the President elect shall have failed to qualify, then the Vice President elect shall act as President until a President shall have qualified; and the Congress may by law provide for the case wherein neither a President elect nor a Vice President elect shall have qualified, declaring who shall then act as President, or the manner in which one who is to act shall be selected, and such person shall act accordingly until a President or Vice President shall have qualified.","TRUE","TRUE","US-AM-ATOM-CAND-000033","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000087","20","XX","3","US-AM-ATOM-CAND-000033","US-AM-SEG-000087","CONST.AMENDMENT.20","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","502","502","SPLIT","2","4",". If a President shall not have been chosen before the time fixed for the beginning of his term, or if the President elect shall have failed to qualify, then the Vice President elect shall act as President until a President shall have qualified","If, at the time fixed for the beginning of the term of the President, the President elect shall have died, the Vice President elect shall become President. If a President shall not have been chosen before the time fixed for the beginning of his term, or if the President elect shall have failed to qualify, then the Vice President elect shall act as President until a President shall have qualified; and the Congress may by law provide for the case wherein neither a President elect nor a Vice President elect shall have qualified, declaring who shall then act as President, or the manner in which one who is to act shall be selected, and such person shall act accordingly until a President or Vice President shall have qualified.","TRUE","TRUE","US-AM-ATOM-CAND-000033","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000088","20","XX","3","US-AM-ATOM-CAND-000033","US-AM-SEG-000087","CONST.AMENDMENT.20","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","502","502","SPLIT","3","4","; and the Congress may by law provide for the case wherein neither a President elect nor a Vice President elect shall have qualified, declaring who shall then act as President, or the manner in which one who is to act shall be selected","If, at the time fixed for the beginning of the term of the President, the President elect shall have died, the Vice President elect shall become President. If a President shall not have been chosen before the time fixed for the beginning of his term, or if the President elect shall have failed to qualify, then the Vice President elect shall act as President until a President shall have qualified; and the Congress may by law provide for the case wherein neither a President elect nor a Vice President elect shall have qualified, declaring who shall then act as President, or the manner in which one who is to act shall be selected, and such person shall act accordingly until a President or Vice President shall have qualified.","TRUE","TRUE","US-AM-ATOM-CAND-000033","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000089","20","XX","3","US-AM-ATOM-CAND-000033","US-AM-SEG-000087","CONST.AMENDMENT.20","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","502","502","SPLIT","4","4",", and such person shall act accordingly until a President or Vice President shall have qualified.","If, at the time fixed for the beginning of the term of the President, the President elect shall have died, the Vice President elect shall become President. If a President shall not have been chosen before the time fixed for the beginning of his term, or if the President elect shall have failed to qualify, then the Vice President elect shall act as President until a President shall have qualified; and the Congress may by law provide for the case wherein neither a President elect nor a Vice President elect shall have qualified, declaring who shall then act as President, or the manner in which one who is to act shall be selected, and such person shall act accordingly until a President or Vice President shall have qualified.","TRUE","TRUE","US-AM-ATOM-CAND-000033","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000090","20","XX","4","US-AM-ATOM-CAND-000034","US-AM-SEG-000089","CONST.AMENDMENT.20","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","506","506","SPLIT","1","2","The Congress may by law provide for the case of the death of any of the persons from whom the House of Representatives may choose a President whenever the right of choice shall have devolved upon them","The Congress may by law provide for the case of the death of any of the persons from whom the House of Representatives may choose a President whenever the right of choice shall have devolved upon them, and for the case of the death of any of the persons from whom the Senate may choose a Vice President whenever the right of choice shall have devolved upon them.","TRUE","TRUE","US-AM-ATOM-CAND-000034","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000091","20","XX","4","US-AM-ATOM-CAND-000034","US-AM-SEG-000089","CONST.AMENDMENT.20","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","506","506","SPLIT","2","2",", and for the case of the death of any of the persons from whom the Senate may choose a Vice President whenever the right of choice shall have devolved upon them.","The Congress may by law provide for the case of the death of any of the persons from whom the House of Representatives may choose a President whenever the right of choice shall have devolved upon them, and for the case of the death of any of the persons from whom the Senate may choose a Vice President whenever the right of choice shall have devolved upon them.","TRUE","TRUE","US-AM-ATOM-CAND-000034","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000092","20","XX","5","US-AM-ATOM-CAND-000035","US-AM-SEG-000091","CONST.AMENDMENT.20","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","510","510","RETAIN","1","1","Sections 1 and 2 shall take effect on the 15th day of October following the ratification of this article.","Sections 1 and 2 shall take effect on the 15th day of October following the ratification of this article.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000093","20","XX","6","US-AM-ATOM-CAND-000036","US-AM-SEG-000093","CONST.AMENDMENT.20","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","514","514","RETAIN","1","1","This article shall be inoperative unless it shall have been ratified as an amendment to the Constitution by the legislatures of three-fourths of the several States within seven years from the date of its submission.","This article shall be inoperative unless it shall have been ratified as an amendment to the Constitution by the legislatures of three-fourths of the several States within seven years from the date of its submission.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000094","21","XXI","1","US-AM-ATOM-CAND-000037","US-AM-SEG-000097","CONST.AMENDMENT.21","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","522","522","RETAIN","1","1","The eighteenth article of amendment to the Constitution of the United States is hereby repealed.","The eighteenth article of amendment to the Constitution of the United States is hereby repealed.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000095","21","XXI","2","US-AM-ATOM-CAND-000038","US-AM-SEG-000099","CONST.AMENDMENT.21","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","526","526","RETAIN","1","1","The transportation or importation into any State, Territory, or possession of the United States for delivery or use therein of intoxicating liquors, in violation of the laws thereof, is hereby prohibited.","The transportation or importation into any State, Territory, or possession of the United States for delivery or use therein of intoxicating liquors, in violation of the laws thereof, is hereby prohibited.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000096","21","XXI","3","US-AM-ATOM-CAND-000039","US-AM-SEG-000101","CONST.AMENDMENT.21","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","530","530","RETAIN","1","1","This article shall be inoperative unless it shall have been ratified as an amendment to the Constitution by conventions in the several States, as provided in the Constitution, within seven years from the date of the submission hereof to the States by the Congress.","This article shall be inoperative unless it shall have been ratified as an amendment to the Constitution by conventions in the several States, as provided in the Constitution, within seven years from the date of the submission hereof to the States by the Congress.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000097","22","XXII","1","US-AM-ATOM-CAND-000040","US-AM-SEG-000105","CONST.AMENDMENT.22","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","538","538","SPLIT","1","4","No person shall be elected to the office of the President more than twice","No person shall be elected to the office of the President more than twice, and no person who has held the office of President, or acted as President, for more than two years of a term to which some other person was elected President shall be elected to the office of the President more than once. But this Article shall not apply to any person holding the office of President when this Article was proposed by the Congress, and shall not prevent any person who may be holding the office of President, or acting as President, during the term within which this Article becomes operative from holding the office of President or acting as President during the remainder of such term.","TRUE","TRUE","US-AM-ATOM-CAND-000040","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000098","22","XXII","1","US-AM-ATOM-CAND-000040","US-AM-SEG-000105","CONST.AMENDMENT.22","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","538","538","SPLIT","2","4",", and no person who has held the office of President, or acted as President, for more than two years of a term to which some other person was elected President shall be elected to the office of the President more than once","No person shall be elected to the office of the President more than twice, and no person who has held the office of President, or acted as President, for more than two years of a term to which some other person was elected President shall be elected to the office of the President more than once. But this Article shall not apply to any person holding the office of President when this Article was proposed by the Congress, and shall not prevent any person who may be holding the office of President, or acting as President, during the term within which this Article becomes operative from holding the office of President or acting as President during the remainder of such term.","TRUE","TRUE","US-AM-ATOM-CAND-000040","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000099","22","XXII","1","US-AM-ATOM-CAND-000040","US-AM-SEG-000105","CONST.AMENDMENT.22","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","538","538","SPLIT","3","4",". But this Article shall not apply to any person holding the office of President when this Article was proposed by the Congress","No person shall be elected to the office of the President more than twice, and no person who has held the office of President, or acted as President, for more than two years of a term to which some other person was elected President shall be elected to the office of the President more than once. But this Article shall not apply to any person holding the office of President when this Article was proposed by the Congress, and shall not prevent any person who may be holding the office of President, or acting as President, during the term within which this Article becomes operative from holding the office of President or acting as President during the remainder of such term.","TRUE","TRUE","US-AM-ATOM-CAND-000040","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000100","22","XXII","1","US-AM-ATOM-CAND-000040","US-AM-SEG-000105","CONST.AMENDMENT.22","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","538","538","SPLIT","4","4",", and shall not prevent any person who may be holding the office of President, or acting as President, during the term within which this Article becomes operative from holding the office of President or acting as President during the remainder of such term.","No person shall be elected to the office of the President more than twice, and no person who has held the office of President, or acted as President, for more than two years of a term to which some other person was elected President shall be elected to the office of the President more than once. But this Article shall not apply to any person holding the office of President when this Article was proposed by the Congress, and shall not prevent any person who may be holding the office of President, or acting as President, during the term within which this Article becomes operative from holding the office of President or acting as President during the remainder of such term.","TRUE","TRUE","US-AM-ATOM-CAND-000040","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000101","22","XXII","2","US-AM-ATOM-CAND-000041","US-AM-SEG-000107","CONST.AMENDMENT.22","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","542","542","RETAIN","1","1","This article shall be inoperative unless it shall have been ratified as an amendment to the Constitution by the legislatures of three-fourths of the several States within seven years from the date of its submission to the States by the Congress.","This article shall be inoperative unless it shall have been ratified as an amendment to the Constitution by the legislatures of three-fourths of the several States within seven years from the date of its submission to the States by the Congress.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000102","23","XXIII","1","US-AM-ATOM-CAND-000042|US-AM-ATOM-CAND-000043","US-AM-SEG-000111|US-AM-SEG-000112","CONST.AMENDMENT.23","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","550","552","MERGED-SPLIT","1","3","The District constituting the seat of Government of the United States shall appoint in such manner as the Congress may direct: A number of electors of President and Vice President equal to the whole number of Senators and Representatives in Congress to which the District would be entitled if it were a State, but in no event more than the least populous State","The District constituting the seat of Government of the United States shall appoint in such manner as the Congress may direct: A number of electors of President and Vice President equal to the whole number of Senators and Representatives in Congress to which the District would be entitled if it were a State, but in no event more than the least populous State; they shall be in addition to those appointed by the States, but they shall be considered, for the purposes of the election of President and Vice President, to be electors appointed by a State; and they shall meet in the District and perform such duties as provided by the twelfth article of amendment.","TRUE","TRUE","MERGED-PARENT-000042-000043","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000103","23","XXIII","1","US-AM-ATOM-CAND-000042|US-AM-ATOM-CAND-000043","US-AM-SEG-000111|US-AM-SEG-000112","CONST.AMENDMENT.23","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","550","552","MERGED-SPLIT","2","3","; they shall be in addition to those appointed by the States, but they shall be considered, for the purposes of the election of President and Vice President, to be electors appointed by a State","The District constituting the seat of Government of the United States shall appoint in such manner as the Congress may direct: A number of electors of President and Vice President equal to the whole number of Senators and Representatives in Congress to which the District would be entitled if it were a State, but in no event more than the least populous State; they shall be in addition to those appointed by the States, but they shall be considered, for the purposes of the election of President and Vice President, to be electors appointed by a State; and they shall meet in the District and perform such duties as provided by the twelfth article of amendment.","TRUE","TRUE","MERGED-PARENT-000042-000043","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000104","23","XXIII","1","US-AM-ATOM-CAND-000042|US-AM-ATOM-CAND-000043","US-AM-SEG-000111|US-AM-SEG-000112","CONST.AMENDMENT.23","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","550","552","MERGED-SPLIT","3","3","; and they shall meet in the District and perform such duties as provided by the twelfth article of amendment.","The District constituting the seat of Government of the United States shall appoint in such manner as the Congress may direct: A number of electors of President and Vice President equal to the whole number of Senators and Representatives in Congress to which the District would be entitled if it were a State, but in no event more than the least populous State; they shall be in addition to those appointed by the States, but they shall be considered, for the purposes of the election of President and Vice President, to be electors appointed by a State; and they shall meet in the District and perform such duties as provided by the twelfth article of amendment.","TRUE","TRUE","MERGED-PARENT-000042-000043","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000105","23","XXIII","2","US-AM-ATOM-CAND-000044","US-AM-SEG-000114","CONST.AMENDMENT.23","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","556","556","RETAIN","1","1","The Congress shall have power to enforce this article by appropriate legislation.","The Congress shall have power to enforce this article by appropriate legislation.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000106","24","XXIV","1","US-AM-ATOM-CAND-000045","US-AM-SEG-000118","CONST.AMENDMENT.24","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","564","564","RETAIN","1","1","The right of citizens of the United States to vote in any primary or other election for President or Vice President, for electors for President or Vice President, or for Senator or Representative in Congress, shall not be denied or abridged by the United States or any State by reason of failure to pay any poll tax or other tax.","The right of citizens of the United States to vote in any primary or other election for President or Vice President, for electors for President or Vice President, or for Senator or Representative in Congress, shall not be denied or abridged by the United States or any State by reason of failure to pay any poll tax or other tax.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000107","24","XXIV","2","US-AM-ATOM-CAND-000046","US-AM-SEG-000120","CONST.AMENDMENT.24","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","568","568","RETAIN","1","1","The Congress shall have power to enforce this article by appropriate legislation.","The Congress shall have power to enforce this article by appropriate legislation.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000108","25","XXV","1","US-AM-ATOM-CAND-000047","US-AM-SEG-000125","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","578","578","RETAIN","1","1","In case of the removal of the President from office or of his death or resignation, the Vice President shall become President.","In case of the removal of the President from office or of his death or resignation, the Vice President shall become President.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000109","25","XXV","2","US-AM-ATOM-CAND-000048","US-AM-SEG-000127","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","582","582","SPLIT","1","2","Whenever there is a vacancy in the office of the Vice President, the President shall nominate a Vice President","Whenever there is a vacancy in the office of the Vice President, the President shall nominate a Vice President who shall take office upon confirmation by a majority vote of both Houses of Congress.","TRUE","TRUE","US-AM-ATOM-CAND-000048","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000110","25","XXV","2","US-AM-ATOM-CAND-000048","US-AM-SEG-000127","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","582","582","SPLIT","2","2"," who shall take office upon confirmation by a majority vote of both Houses of Congress.","Whenever there is a vacancy in the office of the Vice President, the President shall nominate a Vice President who shall take office upon confirmation by a majority vote of both Houses of Congress.","TRUE","TRUE","US-AM-ATOM-CAND-000048","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000111","25","XXV","3","US-AM-ATOM-CAND-000049","US-AM-SEG-000129","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","586","586","RETAIN","1","1","Whenever the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that he is unable to discharge the powers and duties of his office, and until he transmits to them a written declaration to the contrary, such powers and duties shall be discharged by the Vice President as Acting President.","Whenever the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that he is unable to discharge the powers and duties of his office, and until he transmits to them a written declaration to the contrary, such powers and duties shall be discharged by the Vice President as Acting President.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000112","25","XXV","4","US-AM-ATOM-CAND-000050","US-AM-SEG-000131","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","590","590","RETAIN","1","1","Whenever the Vice President and a majority of either the principal officers of the executive departments or of such other body as Congress may by law provide, transmit to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office, the Vice President shall immediately assume the powers and duties of the office as Acting President.","Whenever the Vice President and a majority of either the principal officers of the executive departments or of such other body as Congress may by law provide, transmit to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office, the Vice President shall immediately assume the powers and duties of the office as Acting President.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000113","25","XXV","4","US-AM-ATOM-CAND-000051","US-AM-SEG-000132","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","592","592","SPLIT","1","6","Thereafter, when the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that no inability exists, he shall resume the powers and duties of his office unless the Vice President and a majority of either the principal officers of the executive department or of such other body as Congress may by law provide, transmit within four days to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office","Thereafter, when the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that no inability exists, he shall resume the powers and duties of his office unless the Vice President and a majority of either the principal officers of the executive department or of such other body as Congress may by law provide, transmit within four days to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office. Thereupon Congress shall decide the issue, assembling within forty-eight hours for that purpose if not in session. If the Congress, within twenty-one days after receipt of the latter written declaration, or, if Congress is not in session, within twenty-one days after Congress is required to assemble, determines by two-thirds vote of both Houses that the President is unable to discharge the powers and duties of his office, the Vice President shall continue to discharge the same as Acting President; otherwise, the President shall resume the powers and duties of his office.","TRUE","TRUE","US-AM-ATOM-CAND-000051","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000114","25","XXV","4","US-AM-ATOM-CAND-000051","US-AM-SEG-000132","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","592","592","SPLIT","2","6",". Thereupon Congress shall decide the issue","Thereafter, when the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that no inability exists, he shall resume the powers and duties of his office unless the Vice President and a majority of either the principal officers of the executive department or of such other body as Congress may by law provide, transmit within four days to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office. Thereupon Congress shall decide the issue, assembling within forty-eight hours for that purpose if not in session. If the Congress, within twenty-one days after receipt of the latter written declaration, or, if Congress is not in session, within twenty-one days after Congress is required to assemble, determines by two-thirds vote of both Houses that the President is unable to discharge the powers and duties of his office, the Vice President shall continue to discharge the same as Acting President; otherwise, the President shall resume the powers and duties of his office.","TRUE","TRUE","US-AM-ATOM-CAND-000051","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000115","25","XXV","4","US-AM-ATOM-CAND-000051","US-AM-SEG-000132","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","592","592","SPLIT","3","6",", assembling within forty-eight hours for that purpose if not in session","Thereafter, when the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that no inability exists, he shall resume the powers and duties of his office unless the Vice President and a majority of either the principal officers of the executive department or of such other body as Congress may by law provide, transmit within four days to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office. Thereupon Congress shall decide the issue, assembling within forty-eight hours for that purpose if not in session. If the Congress, within twenty-one days after receipt of the latter written declaration, or, if Congress is not in session, within twenty-one days after Congress is required to assemble, determines by two-thirds vote of both Houses that the President is unable to discharge the powers and duties of his office, the Vice President shall continue to discharge the same as Acting President; otherwise, the President shall resume the powers and duties of his office.","TRUE","TRUE","US-AM-ATOM-CAND-000051","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000116","25","XXV","4","US-AM-ATOM-CAND-000051","US-AM-SEG-000132","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","592","592","SPLIT","4","6",". If the Congress, within twenty-one days after receipt of the latter written declaration, or, if Congress is not in session, within twenty-one days after Congress is required to assemble, determines by two-thirds vote of both Houses that the President is unable to discharge the powers and duties of his office","Thereafter, when the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that no inability exists, he shall resume the powers and duties of his office unless the Vice President and a majority of either the principal officers of the executive department or of such other body as Congress may by law provide, transmit within four days to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office. Thereupon Congress shall decide the issue, assembling within forty-eight hours for that purpose if not in session. If the Congress, within twenty-one days after receipt of the latter written declaration, or, if Congress is not in session, within twenty-one days after Congress is required to assemble, determines by two-thirds vote of both Houses that the President is unable to discharge the powers and duties of his office, the Vice President shall continue to discharge the same as Acting President; otherwise, the President shall resume the powers and duties of his office.","TRUE","TRUE","US-AM-ATOM-CAND-000051","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000117","25","XXV","4","US-AM-ATOM-CAND-000051","US-AM-SEG-000132","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","592","592","SPLIT","5","6",", the Vice President shall continue to discharge the same as Acting President","Thereafter, when the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that no inability exists, he shall resume the powers and duties of his office unless the Vice President and a majority of either the principal officers of the executive department or of such other body as Congress may by law provide, transmit within four days to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office. Thereupon Congress shall decide the issue, assembling within forty-eight hours for that purpose if not in session. If the Congress, within twenty-one days after receipt of the latter written declaration, or, if Congress is not in session, within twenty-one days after Congress is required to assemble, determines by two-thirds vote of both Houses that the President is unable to discharge the powers and duties of his office, the Vice President shall continue to discharge the same as Acting President; otherwise, the President shall resume the powers and duties of his office.","TRUE","TRUE","US-AM-ATOM-CAND-000051","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000118","25","XXV","4","US-AM-ATOM-CAND-000051","US-AM-SEG-000132","CONST.AMENDMENT.25","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","592","592","SPLIT","6","6","; otherwise, the President shall resume the powers and duties of his office.","Thereafter, when the President transmits to the President pro tempore of the Senate and the Speaker of the House of Representatives his written declaration that no inability exists, he shall resume the powers and duties of his office unless the Vice President and a majority of either the principal officers of the executive department or of such other body as Congress may by law provide, transmit within four days to the President pro tempore of the Senate and the Speaker of the House of Representatives their written declaration that the President is unable to discharge the powers and duties of his office. Thereupon Congress shall decide the issue, assembling within forty-eight hours for that purpose if not in session. If the Congress, within twenty-one days after receipt of the latter written declaration, or, if Congress is not in session, within twenty-one days after Congress is required to assemble, determines by two-thirds vote of both Houses that the President is unable to discharge the powers and duties of his office, the Vice President shall continue to discharge the same as Acting President; otherwise, the President shall resume the powers and duties of his office.","TRUE","TRUE","US-AM-ATOM-CAND-000051","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
"US-AM-ATOM-000119","26","XXVI","1","US-AM-ATOM-CAND-000052","US-AM-SEG-000137","CONST.AMENDMENT.26","01-constitutional-source-map/authoritative-source/national-archives/amendments-11-27.html","602","602","RETAIN","1","1","The right of citizens of the United States, who are eighteen years of age or older, to vote shall not be denied or abridged by the United States or by any State on account of age.","The right of citizens of the United States, who are eighteen years of age or older, to vote shall not be denied or abridged by the United States or by any State on account of age.","TRUE","FALSE","NONE","PASS","MATERIALIZED-PENDING-FINAL-FREEZE","NONE","NOT-GENERATED","NOT-GENERATED","NOT-AUTHORIZED"
